URL,family,intended_state,expected_http_status,actual_http_status,expected_canonical,actual_canonical,expected_robots,actual_robots,expected_sitemap,actual_sitemap,result
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/,QUOTE,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/impermanence/,https://echobuddha.com/quotes/impermanence/,"index, follow","index, follow",YES,YES,PASS
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/meet-change-softly/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/impermanence/meet-change-softly/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/,QUOTE,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/letting-go/,https://echobuddha.com/quotes/letting-go/,"index, follow","index, follow",YES,YES,PASS
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/soften-around-stress/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/,QUOTE,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/meditation/,https://echobuddha.com/quotes/meditation/,"index, follow","index, follow",YES,YES,PASS
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/meditation-is-returning/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/meditation-is-returning/,https://echobuddha.com/quotes/meditation/meditation-is-returning/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/one-honest-breath/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/one-honest-breath/,https://echobuddha.com/quotes/meditation/one-honest-breath/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/,QUOTE,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/mindfulness/,https://echobuddha.com/quotes/mindfulness/,"index, follow","index, follow",YES,YES,PASS
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/,QUOTE,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/patience/,https://echobuddha.com/quotes/patience/,"index, follow","index, follow",YES,YES,PASS
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,QUOTE,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,"noindex, follow","noindex, follow",NO,NO,PASS
https://echobuddha.com/quotes/practice/,QUOTE,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/practice/,https://echobuddha.com/quotes/practice/,"index, follow","index, follow",YES,YES,PASS
